bikeid,trips,distance,stations,duration,avg_trip_distance,avg_trip_duration,avg_age,age_range,revenue
2452,55,127635,49,172408,2320.6,3134.7,39.8,36.0,489.5
2453,159,424119,113,131213,2667.4,825.2,38.7,41.0,21.0
2454,88,249936,64,137615,2840.2,1563.8,36.2,42.0,174.5
2455,139,388949,93,157894,2798.2,1135.9,37.0,45.0,77.0
2456,176,445974,116,142768,2533.9,811.2,35.9,39.0,46.5
2457,138,370367,115,114885,2683.8,832.5,34.4,37.0,31.5
2458,158,434547,110,129225,2750.3,817.9,37.1,43.0,20.0
2459,183,448205,127,167377,2449.2,914.6,35.6,52.0,103.5
246,464,1241275,162,619093,2675.2,1334.3,35.3,48.0,564.5
2460,198,523078,115,154317,2641.8,779.4,36.5,46.0,25.5
2461,139,445402,102,139170,3204.3,1001.2,39.4,43.0,42.0
2462,198,536195,121,160712,2708.1,811.7,39.7,49.0,20.5
2463,69,156674,60,69484,2270.6,1007.0,37.8,39.0,27.5
2464,169,423127,111,179509,2503.7,1062.2,37.2,43.0,146.5
2465,231,570463,126,190436,2469.5,824.4,38.2,51.0,41.5
2466,71,178427,60,63047,2513.1,888.0,39.3,54.0,37.5
2467,194,516637,127,158960,2663.1,819.4,38.1,49.0,39.0
2468,199,492443,127,216061,2474.6,1085.7,36.4,45.0,221.0
2469,18,51583,20,15541,2865.7,863.4,37.1,37.0,2.0
247,350,914922,158,411367,2614.1,1175.3,35.4,59.0,186.5
2470,175,429535,117,126857,2454.5,724.9,38.2,60.0,8.0
2471,179,399010,121,134733,2229.1,752.7,36.5,44.0,19.0
2472,124,331102,98,106601,2670.2,859.7,36.1,38.0,18.0
2473,181,457258,115,146073,2526.3,807.0,39.2,63.0,21.5
2474,164,447297,118,140209,2727.4,854.9,37.1,48.0,41.5
2475,157,352282,110,126407,2243.8,805.1,36.1,45.0,24.0
2476,189,421576,112,160202,2230.6,847.6,36.4,47.0,38.0
2477,215,546946,130,197505,2543.9,918.6,37.5,50.0,48.0
2478,143,386770,105,128302,2704.7,897.2,36.7,48.0,83.5
2479,172,440925,117,222115,2563.5,1291.4,37.8,44.0,342.0
248,349,1052123,151,468154,3014.7,1341.4,35.1,46.0,237.5
2480,166,412675,113,213855,2486.0,1288.3,36.4,51.0,210.5
2481,182,446538,126,247820,2453.5,1361.6,38.0,43.0,332.0
2482,178,430165,122,144727,2416.7,813.1,38.0,43.0,17.0
2483,194,473411,117,209907,2440.3,1082.0,38.2,42.0,178.5
2484,219,509853,137,204601,2328.1,934.3,36.5,46.0,157.0
2485,180,412247,116,225299,2290.3,1251.7,35.6,44.0,263.5
2486,176,440302,123,140513,2501.7,798.4,37.8,54.0,19.5
2487,192,494955,127,167934,2577.9,874.7,37.6,43.0,42.5
2488,156,411694,109,142397,2639.1,912.8,37.6,42.0,44.5
2489,206,520864,129,172104,2528.5,835.5,36.6,48.0,59.5
249,149,452773,97,175608,3038.7,1178.6,35.9,59.0,65.0
2490,231,524234,139,193564,2269.4,837.9,38.2,51.0,37.5
2491,156,394371,105,159904,2528.0,1025.0,36.1,44.0,89.0
2492,104,297757,74,183282,2863.0,1762.3,35.7,42.0,369.0
2493,122,320574,99,118055,2627.7,967.7,35.3,40.0,44.0
2494,209,602572,132,184575,2883.1,883.1,36.9,42.0,79.5
2495,209,581149,137,188317,2780.6,901.0,38.3,46.0,42.0
2496,148,342712,106,142346,2315.6,961.8,36.5,43.0,130.0
2497,170,434786,111,158065,2557.6,929.8,36.8,47.0,60.5
2498,141,353965,95,128129,2510.4,908.7,36.0,44.0,55.0
2499,215,503260,117,167920,2340.7,781.0,38.2,46.0,29.0
25,415,1091362,149,611007,2629.8,1472.3,36.8,46.0,779.5
250,409,1177617,171,456657,2879.3,1116.5,36.8,47.0,253.5
2500,146,373306,97,123559,2556.9,846.3,34.6,42.0,61.0
2503,147,367107,116,123186,2497.3,838.0,36.5,43.0,82.0
2504,178,440237,116,150593,2473.2,846.0,38.1,52.0,26.5
2505,152,407568,106,132318,2681.4,870.5,36.1,49.0,23.5
2506,150,367562,107,209056,2450.4,1393.7,39.6,65.0,294.5
2507,151,365073,102,141587,2417.7,937.7,36.2,47.0,50.0
2508,141,283208,103,159821,2008.6,1133.5,38.0,49.0,253.0
251,310,811859,142,408155,2618.9,1316.6,38.6,48.0,355.0
2511,133,300125,88,88214,2256.6,663.3,36.0,51.0,6.0
2512,112,208730,84,64851,1863.7,579.0,38.9,44.0,3.5
2513,117,271765,85,107724,2322.8,920.7,37.4,46.0,68.0
2514,78,181565,68,96089,2327.8,1231.9,35.0,43.0,157.5
2515,104,210630,77,65276,2025.3,627.7,36.7,36.0,6.0
2516,118,259876,91,79353,2202.3,672.5,39.1,44.0,6.0
2517,84,204137,78,90505,2430.2,1077.4,39.5,52.0,100.0
2518,100,222285,81,74675,2222.8,746.8,36.5,37.0,3.5
2519,99,260341,77,84280,2629.7,851.3,38.5,51.0,16.5
252,263,755699,147,286617,2873.4,1089.8,37.6,46.0,102.0
2520,120,254612,87,73080,2121.8,609.0,38.4,50.0,6.0
2521,40,101314,35,40364,2532.8,1009.1,41.6,47.0,24.0
2522,70,160094,67,47578,2287.1,679.7,35.8,37.0,2.0
2523,65,125321,60,56231,1928.0,865.1,37.9,44.0,28.5
2524,34,88969,34,32698,2616.7,961.7,34.4,28.0,8.0
2525,110,259224,80,88675,2356.6,806.1,36.3,43.0,20.0
2526,23,49962,26,17324,2172.3,753.2,35.9,36.0,4.0
2527,81,232636,64,79949,2872.0,987.0,37.7,44.0,26.0
2528,133,329440,85,154461,2477.0,1161.4,38.0,47.0,186.5
2529,108,243573,92,88188,2255.3,816.6,36.0,46.0,27.5
253,411,1048957,147,453525,2552.2,1103.5,37.9,46.0,266.5
2530,79,194301,71,60067,2459.5,760.3,38.5,42.0,9.5
2531,78,214379,71,74367,2748.4,953.4,40.7,51.0,40.5
2532,117,274720,77,87748,2348.0,750.0,39.7,43.0,16.0
2533,145,310486,102,100280,2141.3,691.6,42.6,83.0,10.5
2534,32,95352,35,26600,2979.8,831.3,31.0,27.0,1.5
2535,75,164068,65,78691,2187.6,1049.2,39.3,49.0,103.5
2536,74,177877,65,59467,2403.7,803.6,35.6,46.0,8.0
2537,90,236412,81,139522,2626.8,1550.2,40.9,50.0,300.0
2538,100,275270,84,102335,2752.7,1023.4,37.1,62.0,37.5
2539,98,193358,77,67512,1973.0,688.9,34.8,41.0,14.0
254,364,893178,154,389307,2453.8,1069.5,39.2,49.0,229.5
2540,75,172475,68,55040,2299.7,733.9,37.2,44.0,18.0
2541,107,221955,89,118862,2074.3,1110.9,33.5,46.0,160.5
2542,99,219132,78,78695,2213.5,794.9,37.3,35.0,18.0
2543,37,88471,33,33245,2391.1,898.5,37.0,37.0,8.0
2544,121,314815,91,155456,2601.8,1284.8,38.1,44.0,257.5
2545,17,33180,17,10974,1951.8,645.5,37.9,32.0,0.0
2546,100,224023,81,68505,2240.2,685.0,37.6,41.0,1.5
2547,123,274391,87,92701,2230.8,753.7,39.5,38.0,15.5
2548,122,280338,94,134032,2297.9,1098.6,38.0,43.0,217.5
2549,112,275196,97,116834,2457.1,1043.2,38.5,74.0,147.5
255,508,1300215,178,648602,2559.5,1276.8,38.1,56.0,590.5
2550,69,143261,56,49373,2076.2,715.6,36.4,39.0,12.5
2551,77,183082,66,51126,2377.7,664.0,34.2,38.0,3.5
2552,120,300768,85,92535,2506.4,771.1,36.9,39.0,9.0
2553,123,283723,93,84583,2306.7,687.7,35.6,48.0,8.0
2554,108,245216,86,78037,2270.5,722.6,36.8,41.0,19.5
2555,27,76671,24,37447,2839.7,1386.9,45.1,37.0,46.0
2556,107,232966,81,77358,2177.3,723.0,36.0,41.0,10.5
2557,49,128001,49,44195,2612.3,901.9,35.9,38.0,10.0
2558,125,296723,85,108077,2373.8,864.6,39.1,47.0,59.5
2559,33,65887,34,27270,1996.6,826.4,39.9,35.0,0.0
256,305,818545,119,648394,2683.8,2125.9,37.6,53.0,1204.0
2560,116,261714,78,78224,2256.2,674.3,36.2,47.0,5.0
2561,41,87046,43,30719,2123.1,749.2,33.6,35.0,2.0
2562,85,176157,69,70552,2072.4,830.0,37.0,43.0,23.5
2563,73,150679,66,132323,2064.1,1812.6,37.1,37.0,370.0
2564,108,257396,91,83763,2383.3,775.6,35.8,42.0,45.5
2565,104,250886,76,81126,2412.4,780.1,35.5,46.0,3.5
2566,8,15110,9,4885,1888.8,610.6,30.0,12.0,0.0
2567,100,214962,81,65194,2149.6,651.9,35.7,36.0,2.0
2568,54,144934,60,113899,2684.0,2109.2,35.4,38.0,222.0
2569,52,137543,46,39394,2645.1,757.6,39.9,45.0,1.5
257,295,761721,138,394625,2582.1,1337.7,36.6,53.0,421.0
2570,109,262897,91,148543,2411.9,1362.8,38.4,45.0,229.5
2571,114,276881,93,87356,2428.8,766.3,40.4,47.0,12.0
2572,116,276051,83,120622,2379.8,1039.8,39.5,44.0,78.5
2573,122,281995,91,89841,2311.4,736.4,36.5,42.0,11.5
2574,90,189399,77,59868,2104.4,665.2,38.6,50.0,10.0
2575,75,194083,62,112923,2587.8,1505.6,37.2,51.0,176.5
2576,15,34078,16,11062,2271.9,737.5,40.3,36.0,0.0
2577,73,150416,58,51208,2060.5,701.5,36.4,42.0,6.0
2578,93,218561,85,77746,2350.1,836.0,36.7,39.0,26.0
2579,107,233499,80,77242,2182.2,721.9,37.6,43.0,16.0
258,457,1276079,172,716382,2792.3,1567.6,36.9,48.0,1042.5
2580,123,280851,98,87463,2283.3,711.1,36.6,40.0,3.5
2581,96,240540,80,71907,2505.6,749.0,37.5,40.0,8.0
2582,8,15407,10,5003,1925.9,625.4,34.8,22.0,0.0
2583,121,314658,88,100899,2600.5,833.9,39.0,46.0,17.5
2584,118,263741,80,88982,2235.1,754.1,39.5,43.0,21.0
2585,39,91895,35,34776,2356.3,891.7,36.3,39.0,24.0
2586,101,222916,76,79631,2207.1,788.4,36.5,39.0,28.0
2588,36,92378,37,26397,2566.1,733.3,35.7,37.0,2.0
2589,123,282847,96,86311,2299.6,701.7,37.7,44.0,12.0
259,372,1000876,162,519793,2690.5,1397.3,36.8,45.0,488.5
2590,101,246858,81,98018,2444.1,970.5,36.7,43.0,86.0
2591,112,268101,84,111012,2393.8,991.2,36.5,45.0,67.0
2592,45,118125,46,30552,2625.0,678.9,33.4,34.0,2.0
2593,138,337152,100,102555,2443.1,743.2,36.6,47.0,19.5
2594,59,127632,47,41206,2163.3,698.4,37.2,40.0,2.0
2595,92,226450,74,90289,2461.4,981.4,39.7,36.0,61.5
2596,134,302098,92,88171,2254.5,658.0,35.6,48.0,14.0
2597,57,146337,50,43401,2567.3,761.4,37.5,34.0,3.5
2598,60,156784,54,65086,2613.1,1084.8,36.7,42.0,35.5
2599,55,120235,46,40743,2186.1,740.8,34.6,32.0,4.0
26,346,965642,148,438141,2790.9,1266.3,35.9,50.0,356.0
260,428,1133928,155,489902,2649.4,1144.6,36.9,45.0,268.5
2600,101,224996,74,106912,2227.7,1058.5,37.3,35.0,166.0
2601,133,312919,92,180043,2352.8,1353.7,37.6,42.0,269.5
2602,30,70269,33,38832,2342.3,1294.4,35.5,39.0,50.0
2603,88,216341,76,66563,2458.4,756.4,39.0,57.0,18.0
2604,127,296341,92,131322,2333.4,1034.0,38.9,45.0,142.5
2605,136,332558,101,92183,2445.3,677.8,36.8,50.0,14.0
2606,68,148599,66,58305,2185.3,857.4,35.0,37.0,24.0
2607,120,324595,87,105518,2705.0,879.3,33.7,40.0,95.5
2608,94,224449,74,83629,2387.8,889.7,39.1,44.0,63.0
2609,118,269437,90,89815,2283.4,761.1,40.0,54.0,16.0
261,337,957381,146,457886,2840.9,1358.7,37.8,51.0,309.0
2610,98,214160,73,105881,2185.3,1080.4,39.1,42.0,114.0
2611,107,294109,82,82728,2748.7,773.2,36.8,39.0,9.5
2612,45,104951,42,30497,2332.2,677.7,38.0,35.0,2.0
2613,137,360394,103,124683,2630.6,910.1,37.6,47.0,56.0
2615,123,298768,99,94846,2429.0,771.1,38.2,53.0,24.0
2616,65,137458,59,42621,2114.7,655.7,37.8,37.0,0.0
2617,38,81903,39,37853,2155.3,996.1,37.6,35.0,21.5
2618,112,242891,74,76024,2168.7,678.8,38.3,53.0,4.0
262,406,1179051,157,604070,2904.1,1487.9,36.2,45.0,659.0
2620,29,63644,30,17219,2194.6,593.8,33.7,42.0,1.5
2621,16,27941,19,7549,1746.3,471.8,37.4,44.0,0.0
2622,14,26705,16,8748,1907.5,624.9,38.2,31.0,2.0
2623,98,231117,73,75135,2358.3,766.7,38.6,43.0,11.5
2624,12,16603,6,5851,1383.6,487.6,43.3,38.0,0.0
2625,43,104370,40,46544,2427.2,1082.4,39.5,37.0,26.0
2627,62,132164,55,39122,2131.7,631.0,37.3,37.0,4.5
263,325,876635,142,474646,2697.3,1460.4,37.3,46.0,567.0
2632,34,65577,38,17715,1928.7,521.0,39.1,40.0,2.0
2633,57,132738,57,48451,2328.7,850.0,36.3,29.0,28.0
2635,40,115960,39,30348,2899.0,758.7,38.5,37.0,1.5
2636,105,257408,84,74538,2451.5,709.9,37.5,46.0,10.0
2639,95,181209,75,55093,1907.5,579.9,36.1,38.0,6.0
264,452,1221689,164,647958,2702.9,1433.5,36.5,48.0,730.0
2642,52,137945,50,36457,2652.8,701.1,35.6,31.0,0.0
2643,106,246357,81,72630,2324.1,685.2,36.4,40.0,8.0
2644,129,311651,99,90060,2415.9,698.1,36.5,46.0,9.5
2645,69,148890,67,51873,2157.8,751.8,34.9,41.0,25.5
2646,4,9012,4,2626,2253.0,656.5,37.5,15.0,0.0
2648,86,197304,79,69646,2294.2,809.8,38.1,54.0,20.0
2649,127,301935,88,146019,2377.4,1149.8,36.3,41.0,174.0
265,384,1082597,157,537830,2819.3,1400.6,37.2,47.0,511.0
2650,82,181905,73,52402,2218.4,639.0,36.6,39.0,2.0
2651,96,214554,79,145013,2234.9,1510.6,36.6,35.0,260.5
2652,122,285065,92,92256,2336.6,756.2,36.5,39.0,12.0
2653,34,76592,36,21365,2252.7,628.4,35.6,35.0,0.0
2654,84,203440,72,77436,2421.9,921.9,38.4,49.0,35.5
2655,46,119728,41,34483,2602.8,749.6,39.9,36.0,1.5
2656,88,203004,72,62298,2306.9,707.9,37.0,43.0,24.0
2657,77,162897,66,56727,2115.5,736.7,37.7,57.0,4.5
2658,113,262390,89,82909,2322.0,733.7,36.3,36.0,16.0
2659,98,242071,79,68288,2470.1,696.8,38.7,52.0,7.5
266,448,1258158,157,589967,2808.4,1316.9,38.1,55.0,601.5
2660,36,106624,35,35014,2961.8,972.6,36.9,29.0,9.0
2661,123,291094,93,81256,2366.6,660.6,37.2,42.0,5.5
2662,102,187624,76,70755,1839.5,693.7,37.2,36.0,31.5
2663,104,234244,81,84416,2252.3,811.7,38.6,43.0,21.5
2664,55,115135,50,49402,2093.4,898.2,36.5,39.0,36.0
2665,109,254350,80,79663,2333.5,730.9,38.3,43.0,26.0
2666,101,226733,76,69989,2244.9,693.0,38.8,44.0,5.5
2667,144,310750,88,140758,2158.0,977.5,39.0,56.0,211.0
2668,108,253662,89,105088,2348.7,973.0,35.3,45.0,100.5
2669,46,120573,39,43427,2621.2,944.1,35.2,38.0,10.0
267,454,1248720,170,628313,2750.5,1383.9,37.6,44.0,610.5
2670,79,186830,68,61936,2364.9,784.0,37.3,48.0,29.0
2671,104,233996,81,79163,2250.0,761.2,36.0,44.0,30.0
2672,99,245010,82,121812,2474.8,1230.4,36.0,46.0,164.5
2673,95,255129,75,71043,2685.6,747.8,36.5,44.0,13.5
2674,110,265181,83,79073,2410.7,718.8,37.4,42.0,7.5
2675,39,81169,41,26393,2081.3,676.7,35.4,46.0,2.0
2676,106,196495,76,114952,1853.7,1084.5,36.4,47.0,176.5
2677,154,300392,93,118757,1950.6,771.1,39.9,46.0,44.5
2678,121,300888,83,103253,2486.7,853.3,36.1,53.0,32.0
2679,117,294972,96,96853,2521.1,827.8,36.7,48.0,42.0
268,224,555126,134,263247,2478.2,1175.2,36.2,38.0,214.5
2680,138,317250,107,171941,2298.9,1245.9,38.1,46.0,244.5
2681,93,205656,84,86964,2211.4,935.1,38.7,45.0,86.5
2682,14,36348,18,13143,2596.3,938.8,40.7,21.0,2.0
2683,16,37718,14,11109,2357.4,694.3,45.3,30.0,0.0
2684,125,305990,99,88415,2447.9,707.3,39.1,43.0,18.0
2685,83,202417,70,67228,2438.8,810.0,37.8,45.0,18.0
2686,120,283598,78,106073,2363.3,883.9,39.1,46.0,82.5
2687,134,282651,86,86709,2109.3,647.1,38.2,44.0,6.0
2688,70,153232,66,45015,2189.0,643.1,38.3,38.0,0.0
2689,96,207708,78,64952,2163.6,676.6,36.5,53.0,11.0
269,373,1022120,152,528764,2740.3,1417.6,36.5,46.0,552.0
2690,149,345966,91,152357,2321.9,1022.5,36.2,39.0,214.0
2691,72,171342,59,52302,2379.8,726.4,36.2,47.0,4.0
2692,54,157688,51,62218,2920.1,1152.2,34.3,37.0,70.0
2693,75,180647,66,53035,2408.6,707.1,35.2,46.0,3.5
2694,100,230935,78,97442,2309.3,974.4,39.9,47.0,101.5
2695,113,233447,76,79082,2065.9,699.8,38.8,52.0,13.5
2696,101,249019,81,75863,2465.5,751.1,35.2,50.0,16.0
2697,107,223458,84,84863,2088.4,793.1,38.7,43.0,56.0
2698,106,266757,82,104972,2516.6,990.3,36.9,37.0,116.0
2699,69,143540,54,42542,2080.3,616.6,36.6,40.0,0.0
27,469,1267585,168,652334,2702.7,1390.9,37.8,42.0,613.5
270,365,1094598,154,482964,2998.9,1323.2,37.3,50.0,375.0
2700,64,123171,57,108699,1924.5,1698.4,38.9,56.0,298.0
2701,81,205683,68,73751,2539.3,910.5,37.6,47.0,35.5
2702,65,167307,60,44999,2574.0,692.3,40.2,48.0,3.5
2703,112,280846,95,83766,2507.6,747.9,39.4,45.0,7.0
2704,100,233034,84,69307,2330.3,693.1,35.8,45.0,7.5
2705,97,213031,87,63297,2196.2,652.5,36.7,41.0,2.0
2706,58,126732,49,45180,2185.0,779.0,39.3,40.0,8.0
2707,2,10437,3,3271,5218.5,1635.5,41.0,0.0,1.5
2708,82,179924,64,57165,2194.2,697.1,35.5,49.0,9.0
2709,73,181173,64,57041,2481.8,781.4,36.7,38.0,4.0
271,359,966918,148,573049,2693.4,1596.2,37.3,41.0,766.5
2710,36,82074,38,22937,2279.8,637.1,33.4,37.0,2.0
2711,57,119250,51,33583,2092.1,589.2,39.4,53.0,0.0
2713,122,259507,88,82627,2127.1,677.3,38.1,51.0,17.0
2714,84,205331,72,70511,2444.4,839.4,37.5,57.0,14.5
2715,85,178731,68,54090,2102.7,636.4,36.1,40.0,12.0
2716,86,193035,68,51679,2244.6,600.9,36.7,52.0,0.0
2717,65,151864,64,53504,2336.4,823.1,35.5,32.0,9.5
2718,76,168511,65,52737,2217.3,693.9,37.1,52.0,8.0
2719,62,162759,58,62798,2625.1,1012.9,38.7,40.0,25.5
272,432,1241959,160,527682,2874.9,1221.5,38.1,56.0,376.0
2720,113,286495,86,99479,2535.4,880.3,39.5,47.0,25.5
2722,109,255125,81,89932,2340.6,825.1,36.4,42.0,31.5
2723,116,256049,89,78409,2207.3,675.9,38.3,41.0,4.0
2724,38,79798,41,29618,2099.9,779.4,39.5,37.0,6.0
2725,138,333795,101,115568,2418.8,837.4,35.2,39.0,46.0
2726,28,57330,32,15938,2047.5,569.2,37.3,37.0,0.0
2727,121,317690,90,109913,2625.5,908.4,35.7,41.0,36.5
2728,58,121316,63,33897,2091.7,584.4,37.1,36.0,0.0
2729,55,165085,47,52369,3001.5,952.2,33.3,38.0,12.5
273,336,896117,147,469178,2667.0,1396.4,35.6,42.0,454.5
2730,44,82979,48,26453,1885.9,601.2,35.8,42.0,1.5
2731,66,178460,61,49411,2703.9,748.7,33.5,44.0,3.5
2732,100,244263,83,91456,2442.6,914.6,37.1,50.0,48.0
2733,59,139856,50,58200,2370.4,986.4,39.3,28.0,30.0
2734,128,314125,102,94751,2454.1,740.2,36.7,45.0,11.5
2735,132,318749,97,115204,2414.8,872.8,35.9,51.0,82.5
2736,89,178088,65,64303,2001.0,722.5,36.3,40.0,14.0
2737,41,89652,43,28114,2186.6,685.7,37.1,30.0,4.0
2738,133,350685,98,103578,2636.7,778.8,36.1,40.0,7.5
2739,62,158551,51,90128,2557.3,1453.7,38.8,46.0,210.0
274,374,1006687,148,467451,2691.7,1249.9,35.3,50.0,402.0
2740,76,180349,59,48229,2373.0,634.6,38.4,36.0,1.5
2741,88,177057,67,49319,2012.0,560.4,39.6,56.0,0.0
2742,111,257124,79,75972,2316.4,684.4,38.9,52.0,3.5
2743,123,242245,82,78327,1969.5,636.8,36.7,42.0,13.0
2744,144,331933,94,97669,2305.1,678.3,37.1,52.0,12.0
2745,38,93677,32,33662,2465.2,885.8,42.0,44.0,5.5
2746,120,260977,94,82214,2174.8,685.1,38.1,47.0,10.0
2747,48,109426,45,30141,2279.7,627.9,35.8,41.0,2.0
2748,106,247789,86,70394,2337.6,664.1,36.6,45.0,8.0
2749,88,194698,76,62440,2212.5,709.5,40.0,40.0,5.5
275,372,967563,141,466922,2601.0,1255.2,37.6,51.0,323.0
2750,98,208726,84,80785,2129.9,824.3,37.2,47.0,54.0
2751,35,88426,37,52070,2526.5,1487.7,38.7,38.0,56.0
2752,116,307396,88,94900,2650.0,818.1,35.4,51.0,44.5
2753,122,301443,95,170075,2470.8,1394.1,37.3,44.0,266.0
2754,9,12902,11,3510,1433.6,390.0,36.3,31.0,0.0
2755,4,11375,6,2886,2843.8,721.5,30.7,8.0,0.0
2756,9,29119,10,6312,3235.4,701.3,38.3,20.0,0.0
2757,9,16326,12,5144,1814.0,571.6,37.2,25.0,0.0
2758,111,258304,95,84352,2327.1,759.9,35.9,43.0,27.5
2759,55,117659,46,31689,2139.3,576.2,38.5,42.0,0.0
276,352,986360,142,534931,2802.2,1519.7,35.7,59.0,729.5
2760,13,30239,15,8232,2326.1,633.2,39.5,44.0,0.0
2761,2,4164,3,1598,2082.0,799.0,23.5,7.0,0.0
2762,104,243748,75,151281,2343.7,1454.6,34.0,43.0,301.0
2763,117,287217,80,82644,2454.8,706.4,40.8,51.0,2.0
2764,61,135452,59,55067,2220.5,902.7,36.1,40.0,26.0
2765,13,27745,13,10026,2134.2,771.2,51.4,36.0,0.0
2766,18,38555,16,10224,2141.9,568.0,38.6,31.0,0.0
2767,13,31125,13,6803,2394.2,523.3,37.4,23.0,0.0
2768,1,1213,2,500,1213.0,500.0,37.0,0.0,0.0
2769,6,8460,7,2450,1410.0,408.3,40.0,21.0,0.0
277,202,603817,109,296443,2989.2,1467.5,37.9,42.0,284.0
2770,3,6990,4,1729,2330.0,576.3,35.3,25.0,0.0
2771,13,26753,14,8594,2057.9,661.1,43.2,41.0,1.5
2772,13,30747,15,10708,2365.2,823.7,34.1,41.0,0.0
2773,4,17466,5,4780,4366.5,1195.0,46.0,32.0,2.0
2774,13,14289,10,6082,1099.2,467.8,37.1,25.0,2.0
2777,9,12374,8,4357,1374.9,484.1,35.8,25.0,0.0
2778,10,22176,13,5527,2217.6,552.7,38.7,34.0,0.0
2779,4,4024,5,31610,1006.0,7902.5,28.0,7.0,94.5
278,2,4942,3,1331,2471.0,665.5,37.5,7.0,0.0
2780,14,30154,13,8407,2153.9,600.5,31.9,22.0,0.0
2781,82,188678,70,56736,2301.0,691.9,39.3,83.0,2.0
2782,82,212011,70,64413,2585.5,785.5,39.2,48.0,40.0
2784,21,38425,22,11450,1829.8,545.2,35.0,28.0,0.0
2787,14,30049,14,7541,2146.4,538.6,33.2,18.0,0.0
2788,15,31204,16,7194,2080.3,479.6,36.8,35.0,0.0
279,438,1219502,181,574181,2784.3,1310.9,37.4,47.0,409.0
2790,40,77424,40,26912,1935.6,672.8,36.8,35.0,5.5
2792,76,180483,70,59172,2374.8,778.6,32.5,36.0,8.5
2793,52,107092,49,40445,2059.5,777.8,37.3,43.0,22.0
2795,120,250155,83,95164,2084.6,793.0,39.6,53.0,35.5
2796,19,34025,23,13564,1790.8,713.9,37.6,25.0,1.5
2797,60,127867,54,40552,2131.1,675.9,39.9,36.0,4.0
2799,8,13595,7,5452,1699.4,681.5,37.0,30.0,0.0
28,222,657980,94,321690,2963.9,1449.1,37.7,44.0,211.5
280,407,1154803,171,574450,2837.4,1411.4,37.6,38.0,652.0
2800,98,242223,83,81024,2471.7,826.8,36.0,47.0,22.5
2801,50,120850,43,114967,2417.0,2299.3,36.9,41.0,298.0
2802,9,23071,14,7010,2563.4,778.9,35.5,18.0,2.0
2803,100,246320,75,155849,2463.2,1558.5,37.6,46.0,359.0
2804,91,230390,72,65247,2531.8,717.0,37.6,51.0,14.0
2805,32,74503,32,24272,2328.2,758.5,40.7,41.0,0.0
2806,11,28386,10,7138,2580.5,648.9,37.8,19.0,0.0
2807,3,12916,4,2614,4305.3,871.3,41.0,23.0,0.0
2808,12,32233,12,8652,2686.1,721.0,34.8,23.0,2.0
2809,89,160733,69,49702,1806.0,558.4,36.8,44.0,2.0
281,338,949899,156,411023,2810.4,1216.0,37.2,44.0,270.5
2810,1,0,1,133,0.0,133.0,43.0,0.0,0.0
2812,111,253926,79,76527,2287.6,689.4,36.2,43.0,11.5
2813,112,244356,87,85544,2181.8,763.8,37.9,40.0,17.0
2814,89,235421,79,115156,2645.2,1293.9,36.5,47.0,163.0
2815,54,131444,52,43280,2434.1,801.5,34.1,55.0,4.0
2816,107,260129,80,71343,2431.1,666.8,36.4,44.0,6.5
2817,115,249144,88,105672,2166.5,918.9,40.0,57.0,88.0
2818,147,367341,103,108877,2498.9,740.7,36.2,42.0,28.5
2819,89,169918,69,70634,1909.2,793.6,39.3,33.0,30.0
282,372,1148685,130,659031,3087.9,1771.6,37.2,91.0,870.5
2820,20,44922,23,12190,2246.1,609.5,39.8,39.0,0.0
2821,98,201776,81,71945,2058.9,734.1,39.1,42.0,7.5
2822,75,138087,67,53605,1841.2,714.7,35.7,54.0,28.0
2823,94,180738,62,55248,1922.7,587.7,38.1,39.0,4.0
2824,80,200926,70,60446,2511.6,755.6,37.7,49.0,9.5
2825,72,167167,67,54454,2321.8,756.3,34.9,47.0,8.0
2826,82,201241,72,58891,2454.2,718.2,36.1,44.0,10.0
2827,67,167310,66,44694,2497.2,667.1,34.1,42.0,1.5
2828,88,196854,69,58289,2237.0,662.4,36.6,38.0,1.5
2829,90,220540,71,77880,2450.4,865.3,37.9,46.0,32.5
283,436,1090517,148,544305,2501.2,1248.4,36.4,46.0,382.0
2830,82,168064,58,52926,2049.6,645.4,41.4,91.0,20.0
2831,104,222345,68,76859,2137.9,739.0,39.1,41.0,16.5
2832,91,213214,70,71298,2343.0,783.5,37.0,38.0,22.5
2833,108,242938,78,81184,2249.4,751.7,36.6,44.0,8.0
2834,29,75155,35,23470,2591.6,809.3,34.3,35.0,2.0
2835,119,296578,86,108686,2492.3,913.3,38.5,48.0,39.5
2836,100,253908,79,85552,2539.1,855.5,39.8,40.0,23.5
2837,33,70236,35,21587,2128.4,654.2,44.0,42.0,6.0
2838,11,20851,14,5781,1895.5,525.5,36.6,25.0,0.0
2839,2,3989,3,1625,1994.5,812.5,-1.0,-1.0,0.0
284,497,1456887,167,739552,2931.4,1488.0,36.7,58.0,879.0
2840,83,183079,72,89603,2205.8,1079.6,40.3,46.0,139.0
2841,86,176037,69,52031,2046.9,605.0,32.1,40.0,7.0
2842,13,39667,14,9201,3051.3,707.8,34.4,21.0,0.0
2843,27,60257,34,19093,2231.7,707.1,39.1,38.0,8.0
2844,34,82967,35,25740,2440.2,757.1,36.5,40.0,6.0
2847,62,124662,53,38384,2010.7,619.1,40.6,43.0,0.0
